file_name,positive_percent,value
564_TMA_IHC_TumorCenter_CD163_0.png,14.52,16.39083
564_TMA_IHC_TumorCenter_CD163_1.png,19.16,15.032274
564_TMA_IHC_TumorCenter_MHC1_0.png,0.0932,0.4217024
564_TMA_IHC_TumorCenter_MHC1_1.png,0.1227,0.52158225
564_TMA_IHC_TumorCenter_PDL1_0.png,0.056,0.44503275
564_TMA_IHC_TumorCenter_PDL1_1.png,2.665,1.9078699
564_TMA_IHC_InvasionFront_CD3_0.png,2.964,2.3138018
564_TMA_IHC_InvasionFront_CD3_1.png,19.14,17.071697
564_TMA_IHC_InvasionFront_CD8_0.png,2.555,1.4645932
564_TMA_IHC_InvasionFront_CD8_1.png,12.78,13.881707
564_TMA_IHC_InvasionFront_CD56_0.png,2.652,2.306765
564_TMA_IHC_InvasionFront_CD56_1.png,3.668,1.8041577
564_TMA_IHC_InvasionFront_CD68_0.png,4.821,5.7263684
564_TMA_IHC_InvasionFront_CD68_1.png,10.94,12.202873
564_TMA_IHC_InvasionFront_CD163_0.png,8.044,8.030385
564_TMA_IHC_InvasionFront_CD163_1.png,14.7,11.506145
564_TMA_IHC_InvasionFront_MHC1_0.png,2.878,0.7972179
564_TMA_IHC_InvasionFront_MHC1_1.png,4.288,6.5756183
564_TMA_IHC_InvasionFront_PDL1_0.png,0.6849,1.7252988
564_TMA_IHC_InvasionFront_PDL1_1.png,10.07,7.516119
668_TMA_IHC_TumorCenter_CD3_0.png,33.38,32.889355
668_TMA_IHC_TumorCenter_CD3_1.png,9.574,8.157661
668_TMA_IHC_TumorCenter_CD8_0.png,13.41,10.850445
668_TMA_IHC_TumorCenter_CD8_1.png,3.267,3.7049658
668_TMA_IHC_TumorCenter_CD56_0.png,2.237,1.805477
668_TMA_IHC_TumorCenter_CD56_1.png,1.124,2.142412
668_TMA_IHC_TumorCenter_CD68_0.png,11.06,12.07985
668_TMA_IHC_TumorCenter_CD68_1.png,10.06,11.211827
668_TMA_IHC_TumorCenter_CD163_0.png,6.465,4.301621
668_TMA_IHC_TumorCenter_CD163_1.png,6.044,6.309039
668_TMA_IHC_TumorCenter_MHC1_0.png,7.461,9.52399
668_TMA_IHC_TumorCenter_MHC1_1.png,7.762,6.4482155
668_TMA_IHC_TumorCenter_PDL1_0.png,7.289,7.2944784
668_TMA_IHC_TumorCenter_PDL1_1.png,2.756,4.179575
668_TMA_IHC_InvasionFront_CD3_0.png,4.331,4.285497
668_TMA_IHC_InvasionFront_CD3_1.png,4.029,4.6854954
668_TMA_IHC_InvasionFront_CD8_0.png,3.754,3.1119387
668_TMA_IHC_InvasionFront_CD8_1.png,3.324,2.363766
668_TMA_IHC_InvasionFront_CD56_0.png,1.917,1.9917022
668_TMA_IHC_InvasionFront_CD56_1.png,0.8417,1.4315839
668_TMA_IHC_InvasionFront_CD68_0.png,5.904,7.395666
668_TMA_IHC_InvasionFront_CD68_1.png,2.839,4.572363
668_TMA_IHC_InvasionFront_CD163_0.png,9.525,7.903306
668_TMA_IHC_InvasionFront_CD163_1.png,3.015,3.0470889
668_TMA_IHC_InvasionFront_MHC1_0.png,13.06,11.768232
668_TMA_IHC_InvasionFront_MHC1_1.png,6.485,11.077348
668_TMA_IHC_InvasionFront_PDL1_0.png,2.743,4.963286
668_TMA_IHC_InvasionFront_PDL1_1.png,20.63,18.937576
334_TMA_IHC_TumorCenter_CD3_0.png,3.539,4.834849
334_TMA_IHC_TumorCenter_CD3_1.png,2.532,3.6134155
334_TMA_IHC_TumorCenter_CD8_0.png,2.133,2.5244374
334_TMA_IHC_TumorCenter_CD8_1.png,0.7492,0.866514
334_TMA_IHC_TumorCenter_CD56_0.png,6.482,2.5484955
334_TMA_IHC_TumorCenter_CD56_1.png,2.63,2.4326527
334_TMA_IHC_TumorCenter_CD68_0.png,12.92,13.113606
334_TMA_IHC_TumorCenter_CD68_1.png,7.332,8.820123
334_TMA_IHC_TumorCenter_CD163_0.png,14.22,11.5113
334_TMA_IHC_TumorCenter_CD163_1.png,3.605,4.4622693
334_TMA_IHC_TumorCenter_MHC1_0.png,4.882,7.016831
334_TMA_IHC_TumorCenter_MHC1_1.png,4.964,7.1044707
334_TMA_IHC_TumorCenter_PDL1_0.png,3.997,2.804842
334_TMA_IHC_TumorCenter_PDL1_1.png,0.939,3.7141836
334_TMA_IHC_InvasionFront_CD3_0.png,1.473,2.0369503
334_TMA_IHC_InvasionFront_CD3_1.png,1.27,1.7731997
334_TMA_IHC_InvasionFront_CD8_0.png,1.215,1.30953
334_TMA_IHC_InvasionFront_CD8_1.png,0.6275,0.55597645
334_TMA_IHC_InvasionFront_CD56_0.png,3.788,3.7506104
334_TMA_IHC_InvasionFront_CD56_1.png,1.384,1.1393342
334_TMA_IHC_InvasionFront_CD68_0.png,8.195,11.474563
334_TMA_IHC_InvasionFront_CD68_1.png,4.324,7.0725093
334_TMA_IHC_InvasionFront_CD163_0.png,23.27,26.337904
334_TMA_IHC_InvasionFront_CD163_1.png,14.81,15.613942
334_TMA_IHC_InvasionFront_MHC1_0.png,3.855,1.9835666
334_TMA_IHC_InvasionFront_MHC1_1.png,6.098,4.455108
334_TMA_IHC_InvasionFront_PDL1_0.png,2.242,4.63154
334_TMA_IHC_InvasionFront_PDL1_1.png,5.89,8.406106
104_TMA_IHC_TumorCenter_CD3_0.png,21.04,23.983356
104_TMA_IHC_TumorCenter_CD3_1.png,17.71,13.877771
104_TMA_IHC_TumorCenter_CD8_0.png,13.66,16.222195
104_TMA_IHC_TumorCenter_CD8_1.png,14.83,11.635276
104_TMA_IHC_TumorCenter_CD56_0.png,2.409,3.1186404
104_TMA_IHC_TumorCenter_CD56_1.png,2.196,1.7527753
104_TMA_IHC_TumorCenter_CD68_0.png,11.49,14.387722
104_TMA_IHC_TumorCenter_CD68_1.png,17.0,17.204592
104_TMA_IHC_TumorCenter_CD163_0.png,16.05,17.993662
104_TMA_IHC_TumorCenter_CD163_1.png,17.74,20.41373
104_TMA_IHC_TumorCenter_MHC1_0.png,0.0078,0.03130935
104_TMA_IHC_TumorCenter_MHC1_1.png,0.4285,0.36973873
104_TMA_IHC_TumorCenter_PDL1_0.png,0.076,0.7325404
104_TMA_IHC_TumorCenter_PDL1_1.png,0.1216,0.24532469
104_TMA_IHC_InvasionFront_CD3_0.png,5.811,7.5186143
104_TMA_IHC_InvasionFront_CD3_1.png,11.74,13.468987
104_TMA_IHC_InvasionFront_CD8_0.png,14.02,9.364781
104_TMA_IHC_InvasionFront_CD8_1.png,20.94,18.573433
104_TMA_IHC_InvasionFront_CD56_0.png,1.731,1.7678468
104_TMA_IHC_InvasionFront_CD56_1.png,2.275,2.4593008
104_TMA_IHC_InvasionFront_CD68_0.png,5.06,6.052635
104_TMA_IHC_InvasionFront_CD68_1.png,5.808,7.993942
104_TMA_IHC_InvasionFront_CD163_0.png,7.117,7.9773135
104_TMA_IHC_InvasionFront_CD163_1.png,15.06,17.379066
104_TMA_IHC_InvasionFront_MHC1_0.png,7.984,2.4028044
104_TMA_IHC_InvasionFront_MHC1_1.png,7.663,4.000487
104_TMA_IHC_InvasionFront_PDL1_0.png,3.748,7.2579665
104_TMA_IHC_InvasionFront_PDL1_1.png,0.3942,4.188342
176_TMA_IHC_TumorCenter_CD3_0.png,33.66,14.185319
176_TMA_IHC_TumorCenter_CD3_1.png,18.56,8.508682
176_TMA_IHC_TumorCenter_CD8_0.png,0.4502,0.71219116
176_TMA_IHC_TumorCenter_CD8_1.png,0.2757,0.37226886
176_TMA_IHC_TumorCenter_CD56_0.png,16.71,6.073568
176_TMA_IHC_TumorCenter_CD56_1.png,3.676,2.1977181
176_TMA_IHC_TumorCenter_CD68_0.png,2.828,3.7397115
176_TMA_IHC_TumorCenter_CD68_1.png,4.881,5.8497396
176_TMA_IHC_TumorCenter_CD163_0.png,3.804,4.184905
176_TMA_IHC_TumorCenter_CD163_1.png,4.672,5.2953525
176_TMA_IHC_TumorCenter_MHC1_0.png,0.0248,0.64797604
176_TMA_IHC_TumorCenter_MHC1_1.png,0.0098,0.26275405
176_TMA_IHC_TumorCenter_PDL1_0.png,25.12,11.056785
176_TMA_IHC_TumorCenter_PDL1_1.png,3.623,0.9069268
176_TMA_IHC_InvasionFront_CD3_0.png,2.67,3.691894
176_TMA_IHC_InvasionFront_CD3_1.png,6.002,7.2059155
176_TMA_IHC_InvasionFront_CD8_0.png,0.656,1.2704542
176_TMA_IHC_InvasionFront_CD8_1.png,1.851,1.8512772
176_TMA_IHC_InvasionFront_CD56_0.png,2.339,4.693024
176_TMA_IHC_InvasionFront_CD56_1.png,1.306,2.3123453
176_TMA_IHC_InvasionFront_CD68_0.png,7.424,10.955231
176_TMA_IHC_InvasionFront_CD68_1.png,8.866,9.536805
176_TMA_IHC_InvasionFront_CD163_0.png,18.2,19.491497
176_TMA_IHC_InvasionFront_CD163_1.png,13.65,14.637526
176_TMA_IHC_InvasionFront_MHC1_0.png,0.1649,0.44690707
176_TMA_IHC_InvasionFront_MHC1_1.png,0.4046,0.6821283
176_TMA_IHC_InvasionFront_PDL1_0.png,1.574,4.951387
176_TMA_IHC_InvasionFront_PDL1_1.png,3.671,8.948295
723_TMA_IHC_TumorCenter_CD3_0.png,11.8,11.68868
723_TMA_IHC_TumorCenter_CD3_1.png,15.14,13.47066
723_TMA_IHC_TumorCenter_CD8_0.png,1.912,2.3248947
723_TMA_IHC_TumorCenter_CD8_1.png,2.275,2.5979197
723_TMA_IHC_TumorCenter_CD56_0.png,8.167,5.21664
723_TMA_IHC_TumorCenter_CD56_1.png,15.14,5.183342
723_TMA_IHC_TumorCenter_CD68_0.png,8.239,8.019351
723_TMA_IHC_TumorCenter_CD68_1.png,9.512,7.327869
723_TMA_IHC_TumorCenter_CD163_0.png,3.569,4.2084966
723_TMA_IHC_TumorCenter_CD163_1.png,5.957,5.7460475
723_TMA_IHC_TumorCenter_MHC1_0.png,0.007,0.08169012
723_TMA_IHC_TumorCenter_MHC1_1.png,0.0464,0.11099403
723_TMA_IHC_TumorCenter_PDL1_0.png,4.609,4.7399898
723_TMA_IHC_TumorCenter_PDL1_1.png,4.879,6.701528
723_TMA_IHC_InvasionFront_CD3_0.png,5.404,7.5574493
723_TMA_IHC_InvasionFront_CD3_1.png,6.367,9.501182
723_TMA_IHC_InvasionFront_CD8_0.png,3.626,3.3222897
723_TMA_IHC_InvasionFront_CD8_1.png,8.948,8.494657
723_TMA_IHC_InvasionFront_CD56_0.png,1.296,1.5889152
723_TMA_IHC_InvasionFront_CD56_1.png,1.464,1.551428
723_TMA_IHC_InvasionFront_CD68_0.png,7.664,8.356377
723_TMA_IHC_InvasionFront_CD68_1.png,8.757,9.120076
723_TMA_IHC_InvasionFront_CD163_0.png,8.729,8.277434
723_TMA_IHC_InvasionFront_CD163_1.png,8.365,8.407516
723_TMA_IHC_InvasionFront_MHC1_0.png,1.556,0.46320856
723_TMA_IHC_InvasionFront_MHC1_1.png,5.354,3.7931888
723_TMA_IHC_InvasionFront_PDL1_0.png,19.66,21.185276
723_TMA_IHC_InvasionFront_PDL1_1.png,21.21,23.24543
121_TMA_IHC_TumorCenter_CD3_0.png,6.023,5.617563
121_TMA_IHC_TumorCenter_CD3_1.png,9.662,5.701043
121_TMA_IHC_TumorCenter_CD8_0.png,0.2348,0.36806703
121_TMA_IHC_TumorCenter_CD8_1.png,4.815,3.6126122
121_TMA_IHC_TumorCenter_CD56_0.png,43.56,24.077705
121_TMA_IHC_TumorCenter_CD56_1.png,5.219,4.2196517
121_TMA_IHC_TumorCenter_CD68_0.png,12.77,10.981189
121_TMA_IHC_TumorCenter_CD68_1.png,14.38,12.540343
121_TMA_IHC_TumorCenter_CD163_0.png,8.133,6.93969
121_TMA_IHC_TumorCenter_CD163_1.png,8.796,5.526527
121_TMA_IHC_TumorCenter_MHC1_0.png,0.1643,0.141829
121_TMA_IHC_TumorCenter_MHC1_1.png,0.5558,0.3429478
121_TMA_IHC_TumorCenter_PDL1_0.png,0.0484,2.677716
121_TMA_IHC_TumorCenter_PDL1_1.png,0.5897,1.3726875
121_TMA_IHC_InvasionFront_CD3_0.png,2.079,4.144198
121_TMA_IHC_InvasionFront_CD3_1.png,5.993,4.937073
121_TMA_IHC_InvasionFront_CD8_0.png,0.244,0.21385318
121_TMA_IHC_InvasionFront_CD8_1.png,1.649,0.77052444
121_TMA_IHC_InvasionFront_CD56_0.png,4.241,4.7019477
121_TMA_IHC_InvasionFront_CD56_1.png,11.28,8.054309
121_TMA_IHC_InvasionFront_CD68_0.png,2.687,5.015492
121_TMA_IHC_InvasionFront_CD68_1.png,5.896,6.197168
121_TMA_IHC_InvasionFront_CD163_0.png,1.462,2.6449964
121_TMA_IHC_InvasionFront_CD163_1.png,6.209,7.5093007
121_TMA_IHC_InvasionFront_MHC1_0.png,0.2281,0.24013366
121_TMA_IHC_InvasionFront_MHC1_1.png,4.265,0.9798966
121_TMA_IHC_InvasionFront_PDL1_0.png,3.652,8.183101
121_TMA_IHC_InvasionFront_PDL1_1.png,1.601,6.4306483
356_TMA_IHC_TumorCenter_CD3_0.png,0.0491,0.67943984
356_TMA_IHC_TumorCenter_CD3_1.png,0.4444,0.9084385
356_TMA_IHC_TumorCenter_CD8_0.png,0.0447,0.4816341
356_TMA_IHC_TumorCenter_CD8_1.png,0.1258,0.8609299
356_TMA_IHC_TumorCenter_CD56_0.png,1.478,1.6349347
356_TMA_IHC_TumorCenter_CD56_1.png,3.956,3.9521759
356_TMA_IHC_TumorCenter_CD68_0.png,0.2535,1.1744902
356_TMA_IHC_TumorCenter_CD68_1.png,0.6022,1.8259543
356_TMA_IHC_TumorCenter_CD163_0.png,0.8673,1.3997327
356_TMA_IHC_TumorCenter_CD163_1.png,1.468,3.5870643
356_TMA_IHC_TumorCenter_MHC1_0.png,0.009,0.628609
356_TMA_IHC_TumorCenter_MHC1_1.png,0.0143,3.3102317
356_TMA_IHC_TumorCenter_PDL1_0.png,0.0579,1.2913424
356_TMA_IHC_TumorCenter_PDL1_1.png,0.0,4.733068
356_TMA_IHC_InvasionFront_CD3_0.png,3.933,5.6204886
356_TMA_IHC_InvasionFront_CD3_1.png,0.2812,2.405394
356_TMA_IHC_InvasionFront_CD8_0.png,1.387,2.2176936
356_TMA_IHC_InvasionFront_CD8_1.png,0.3253,1.4073683
356_TMA_IHC_InvasionFront_CD56_0.png,1.656,2.7422771
356_TMA_IHC_InvasionFront_CD56_1.png,7.354,8.349923
356_TMA_IHC_InvasionFront_CD68_0.png,1.433,3.4883964
356_TMA_IHC_InvasionFront_CD68_1.png,0.4089,3.1839554
356_TMA_IHC_InvasionFront_CD163_0.png,2.7,3.361841
356_TMA_IHC_InvasionFront_CD163_1.png,0.6287,1.6393222
356_TMA_IHC_InvasionFront_MHC1_0.png,3.695,6.043102
356_TMA_IHC_InvasionFront_MHC1_1.png,0.1212,1.4552052
356_TMA_IHC_InvasionFront_PDL1_0.png,0.2003,9.369996
356_TMA_IHC_InvasionFront_PDL1_1.png,0.8277,8.869239
698_TMA_IHC_TumorCenter_CD3_0.png,54.86,45.08831
698_TMA_IHC_TumorCenter_CD3_1.png,41.79,36.915398
698_TMA_IHC_TumorCenter_CD8_0.png,22.9,24.421436
698_TMA_IHC_TumorCenter_CD8_1.png,27.96,28.888275
698_TMA_IHC_TumorCenter_CD56_0.png,8.181,7.014387
698_TMA_IHC_TumorCenter_CD56_1.png,5.351,5.2430196
698_TMA_IHC_TumorCenter_CD68_0.png,8.991,10.93897
698_TMA_IHC_TumorCenter_CD68_1.png,7.252,8.480056
698_TMA_IHC_TumorCenter_CD163_0.png,3.794,3.1678996
698_TMA_IHC_TumorCenter_CD163_1.png,2.851,2.984172
698_TMA_IHC_TumorCenter_MHC1_0.png,0.8262,1.09686
698_TMA_IHC_TumorCenter_MHC1_1.png,1.432,3.0711572
698_TMA_IHC_TumorCenter_PDL1_0.png,7.098,7.7263803
698_TMA_IHC_TumorCenter_PDL1_1.png,5.346,10.0710535
698_TMA_IHC_InvasionFront_CD3_0.png,13.73,16.735506
698_TMA_IHC_InvasionFront_CD3_1.png,6.006,6.766821
698_TMA_IHC_InvasionFront_CD8_0.png,28.28,27.09505
698_TMA_IHC_InvasionFront_CD8_1.png,21.91,16.41749
698_TMA_IHC_InvasionFront_CD56_0.png,6.288,6.9367404
698_TMA_IHC_InvasionFront_CD56_1.png,12.88,12.840331
698_TMA_IHC_InvasionFront_CD68_0.png,6.779,8.231949
698_TMA_IHC_InvasionFront_CD68_1.png,5.558,6.3552203
698_TMA_IHC_InvasionFront_CD163_0.png,5.066,4.671428
698_TMA_IHC_InvasionFront_CD163_1.png,4.932,5.03242
698_TMA_IHC_InvasionFront_MHC1_0.png,20.06,18.57949
698_TMA_IHC_InvasionFront_MHC1_1.png,14.7,11.298899
698_TMA_IHC_InvasionFront_PDL1_0.png,13.22,22.945461
698_TMA_IHC_InvasionFront_PDL1_1.png,14.4,14.73582
403_TMA_IHC_TumorCenter_CD3_0.png,40.32,33.961414
403_TMA_IHC_TumorCenter_CD3_1.png,30.8,25.128431
403_TMA_IHC_TumorCenter_CD8_0.png,10.35,12.012634
403_TMA_IHC_TumorCenter_CD8_1.png,10.45,10.36583
403_TMA_IHC_TumorCenter_CD56_0.png,1.063,0.68481624
403_TMA_IHC_TumorCenter_CD56_1.png,1.39,1.1253177
403_TMA_IHC_TumorCenter_CD68_0.png,14.21,15.6617365
403_TMA_IHC_TumorCenter_CD68_1.png,12.26,12.406669
403_TMA_IHC_TumorCenter_CD163_0.png,9.329,8.409034
403_TMA_IHC_TumorCenter_CD163_1.png,13.44,15.3899145
403_TMA_IHC_TumorCenter_MHC1_0.png,0.0449,0.002564581
403_TMA_IHC_TumorCenter_MHC1_1.png,0.1594,0.3932844
403_TMA_IHC_TumorCenter_PDL1_0.png,8.316,4.7420235
403_TMA_IHC_TumorCenter_PDL1_1.png,17.99,9.304447
403_TMA_IHC_InvasionFront_CD3_0.png,14.92,15.587673
403_TMA_IHC_InvasionFront_CD3_1.png,1.932,1.9685588
403_TMA_IHC_InvasionFront_CD8_0.png,13.21,14.261827
403_TMA_IHC_InvasionFront_CD8_1.png,1.469,1.0157949
403_TMA_IHC_InvasionFront_CD56_0.png,1.339,0.8592204
403_TMA_IHC_InvasionFront_CD56_1.png,2.203,1.886125
403_TMA_IHC_InvasionFront_CD68_0.png,10.53,11.627608
403_TMA_IHC_InvasionFront_CD68_1.png,3.432,4.2581654
403_TMA_IHC_InvasionFront_CD163_0.png,14.82,15.21338
403_TMA_IHC_InvasionFront_CD163_1.png,7.29,8.863749
403_TMA_IHC_InvasionFront_MHC1_0.png,6.118,7.126923
403_TMA_IHC_InvasionFront_MHC1_1.png,1.197,1.1477143
403_TMA_IHC_InvasionFront_PDL1_0.png,14.39,16.064156
403_TMA_IHC_InvasionFront_PDL1_1.png,0.0901,1.1638345
250_TMA_IHC_TumorCenter_CD3_0.png,0.2592,0.08864388
250_TMA_IHC_TumorCenter_CD3_1.png,0.4952,0.41691324
250_TMA_IHC_TumorCenter_CD8_0.png,0.0054,0.12301808
250_TMA_IHC_TumorCenter_CD8_1.png,0.1256,0.56969017
250_TMA_IHC_TumorCenter_CD56_0.png,0.0935,0.06914053
250_TMA_IHC_TumorCenter_CD56_1.png,0.0162,0.21776764
250_TMA_IHC_TumorCenter_CD68_0.png,0.4432,0.21544963
250_TMA_IHC_TumorCenter_CD68_1.png,1.688,2.7195008
250_TMA_IHC_TumorCenter_CD163_0.png,1.654,0.40974942
250_TMA_IHC_TumorCenter_CD163_1.png,4.795,5.7292376
250_TMA_IHC_TumorCenter_MHC1_0.png,0.0411,0.06553777
250_TMA_IHC_TumorCenter_MHC1_1.png,0.0207,0.17126797
250_TMA_IHC_TumorCenter_PDL1_0.png,0.0207,0.08112899
250_TMA_IHC_TumorCenter_PDL1_1.png,0.0069,0.89053005
250_TMA_IHC_InvasionFront_CD3_0.png,0.2743,0.3028384
250_TMA_IHC_InvasionFront_CD3_1.png,0.5638,0.39606705
250_TMA_IHC_InvasionFront_CD8_0.png,0.0757,0.15510097
250_TMA_IHC_InvasionFront_CD8_1.png,0.2059,0.23655955
250_TMA_IHC_InvasionFront_CD56_0.png,0.0994,0.42780772
250_TMA_IHC_InvasionFront_CD56_1.png,0.1596,0.27904236
250_TMA_IHC_InvasionFront_CD68_0.png,1.253,1.7576534
250_TMA_IHC_InvasionFront_CD68_1.png,1.22,1.8877084
250_TMA_IHC_InvasionFront_CD163_0.png,3.477,2.5440402
250_TMA_IHC_InvasionFront_CD163_1.png,6.897,6.92096
250_TMA_IHC_InvasionFront_MHC1_0.png,0.3465,0.1978073
250_TMA_IHC_InvasionFront_MHC1_1.png,11.19,9.462605
250_TMA_IHC_InvasionFront_PDL1_0.png,0.0826,2.4553626
250_TMA_IHC_InvasionFront_PDL1_1.png,0.1918,3.479388
761_TMA_IHC_TumorCenter_CD3_0.png,24.29,24.171562
761_TMA_IHC_TumorCenter_CD3_1.png,18.67,16.847263
761_TMA_IHC_TumorCenter_CD8_0.png,7.952,8.727473
761_TMA_IHC_TumorCenter_CD8_1.png,7.401,7.711954
761_TMA_IHC_TumorCenter_CD56_0.png,42.1,17.219234
761_TMA_IHC_TumorCenter_CD56_1.png,5.793,3.1862605
761_TMA_IHC_TumorCenter_CD68_0.png,30.59,26.86834
761_TMA_IHC_TumorCenter_CD68_1.png,22.4,19.043365
761_TMA_IHC_TumorCenter_CD163_0.png,17.08,17.39785
761_TMA_IHC_TumorCenter_CD163_1.png,18.14,13.737473
761_TMA_IHC_TumorCenter_MHC1_0.png,6.443,6.880375
761_TMA_IHC_TumorCenter_MHC1_1.png,27.04,19.591043
761_TMA_IHC_TumorCenter_PDL1_0.png,24.86,28.13515
761_TMA_IHC_TumorCenter_PDL1_1.png,17.54,19.936085
761_TMA_IHC_InvasionFront_CD3_0.png,17.81,20.49429
761_TMA_IHC_InvasionFront_CD3_1.png,7.911,13.753772
761_TMA_IHC_InvasionFront_CD8_0.png,14.81,17.966297
761_TMA_IHC_InvasionFront_CD8_1.png,14.2,17.806644
761_TMA_IHC_InvasionFront_CD56_0.png,1.268,1.5813408
761_TMA_IHC_InvasionFront_CD56_1.png,6.838,5.573008
761_TMA_IHC_InvasionFront_CD68_0.png,16.5,19.552174
761_TMA_IHC_InvasionFront_CD68_1.png,11.84,16.842823
761_TMA_IHC_InvasionFront_CD163_0.png,23.04,21.807713
761_TMA_IHC_InvasionFront_CD163_1.png,16.59,15.669924
761_TMA_IHC_InvasionFront_MHC1_0.png,71.87,50.382626
761_TMA_IHC_InvasionFront_MHC1_1.png,28.41,24.51033
761_TMA_IHC_InvasionFront_PDL1_0.png,50.79,34.30432
761_TMA_IHC_InvasionFront_PDL1_1.png,52.85,42.117744
737_TMA_IHC_TumorCenter_CD3_0.png,6.352,7.9126163
737_TMA_IHC_TumorCenter_CD3_1.png,4.764,7.507029
737_TMA_IHC_TumorCenter_CD8_0.png,1.669,2.3451362
737_TMA_IHC_TumorCenter_CD8_1.png,6.848,6.1882806
737_TMA_IHC_TumorCenter_CD56_0.png,5.282,2.034479
737_TMA_IHC_TumorCenter_CD56_1.png,16.97,7.5607877
737_TMA_IHC_TumorCenter_CD68_0.png,9.774,11.566912
737_TMA_IHC_TumorCenter_CD68_1.png,10.0,10.251264
737_TMA_IHC_TumorCenter_CD163_0.png,3.999,4.451083
737_TMA_IHC_TumorCenter_CD163_1.png,6.98,9.401049
737_TMA_IHC_TumorCenter_MHC1_0.png,0.0351,0.0006808881
737_TMA_IHC_TumorCenter_MHC1_1.png,0.2732,0.18912323
737_TMA_IHC_TumorCenter_PDL1_0.png,0.5815,2.7996821
737_TMA_IHC_TumorCenter_PDL1_1.png,11.16,8.018949
737_TMA_IHC_InvasionFront_CD3_0.png,4.372,6.412499
737_TMA_IHC_InvasionFront_CD3_1.png,4.525,6.61394
737_TMA_IHC_InvasionFront_CD8_0.png,8.566,10.154809
737_TMA_IHC_InvasionFront_CD8_1.png,8.013,7.393684
737_TMA_IHC_InvasionFront_CD56_0.png,0.5638,1.0022908
737_TMA_IHC_InvasionFront_CD56_1.png,1.173,0.95406973
737_TMA_IHC_InvasionFront_CD68_0.png,4.145,6.589475
737_TMA_IHC_InvasionFront_CD68_1.png,4.039,5.605265
737_TMA_IHC_InvasionFront_CD163_0.png,7.442,7.8071246
737_TMA_IHC_InvasionFront_CD163_1.png,3.686,4.5054464
737_TMA_IHC_InvasionFront_MHC1_0.png,1.623,4.564255
737_TMA_IHC_InvasionFront_MHC1_1.png,7.068,4.028368
737_TMA_IHC_InvasionFront_PDL1_0.png,11.59,16.286608
737_TMA_IHC_InvasionFront_PDL1_1.png,5.579,11.873087
606_TMA_IHC_TumorCenter_CD3_0.png,16.35,11.059382
606_TMA_IHC_TumorCenter_CD3_1.png,4.646,5.357302
606_TMA_IHC_TumorCenter_CD8_0.png,10.34,7.2725687
606_TMA_IHC_TumorCenter_CD8_1.png,1.901,2.2819083
606_TMA_IHC_TumorCenter_CD56_0.png,8.584,8.501858
606_TMA_IHC_TumorCenter_CD56_1.png,2.56,2.7707398
606_TMA_IHC_TumorCenter_CD68_0.png,13.46,13.213104
606_TMA_IHC_TumorCenter_CD68_1.png,13.99,14.337859
606_TMA_IHC_TumorCenter_CD163_0.png,12.98,12.842328
606_TMA_IHC_TumorCenter_CD163_1.png,12.73,14.507575
606_TMA_IHC_TumorCenter_MHC1_0.png,0.2061,0.6654374
606_TMA_IHC_TumorCenter_MHC1_1.png,0.1877,0.92429465
606_TMA_IHC_TumorCenter_PDL1_0.png,14.47,6.851804
606_TMA_IHC_TumorCenter_PDL1_1.png,1.109,1.5661575
606_TMA_IHC_InvasionFront_CD3_0.png,1.367,1.1219336
606_TMA_IHC_InvasionFront_CD3_1.png,4.257,4.821006
606_TMA_IHC_InvasionFront_CD8_0.png,0.8249,1.018984
606_TMA_IHC_InvasionFront_CD8_1.png,4.548,5.407161
606_TMA_IHC_InvasionFront_CD56_0.png,2.533,2.3850152
606_TMA_IHC_InvasionFront_CD56_1.png,1.243,1.05281
606_TMA_IHC_InvasionFront_CD68_0.png,10.23,9.788193
606_TMA_IHC_InvasionFront_CD68_1.png,5.239,6.0534854
606_TMA_IHC_InvasionFront_CD163_0.png,12.87,12.489231
606_TMA_IHC_InvasionFront_CD163_1.png,6.088,6.9530606
606_TMA_IHC_InvasionFront_MHC1_0.png,2.399,2.9087164
606_TMA_IHC_InvasionFront_MHC1_1.png,12.18,8.540097
606_TMA_IHC_InvasionFront_PDL1_0.png,0.1884,4.1662846
606_TMA_IHC_InvasionFront_PDL1_1.png,18.91,19.450233
706_TMA_IHC_TumorCenter_CD3_0.png,25.8,16.822762
706_TMA_IHC_TumorCenter_CD3_1.png,12.19,13.241679
706_TMA_IHC_TumorCenter_CD8_0.png,11.92,10.284474
706_TMA_IHC_TumorCenter_CD8_1.png,11.77,9.636867
706_TMA_IHC_TumorCenter_CD56_0.png,7.538,9.54426
706_TMA_IHC_TumorCenter_CD56_1.png,12.91,10.826188
706_TMA_IHC_TumorCenter_CD68_0.png,12.98,10.5254345
706_TMA_IHC_TumorCenter_CD68_1.png,11.25,11.010045
706_TMA_IHC_TumorCenter_CD163_0.png,9.498,6.1903696
706_TMA_IHC_TumorCenter_CD163_1.png,6.873,6.0121913
706_TMA_IHC_TumorCenter_MHC1_0.png,0.2784,0.3742934
706_TMA_IHC_TumorCenter_MHC1_1.png,9.775,2.9296148
706_TMA_IHC_TumorCenter_PDL1_0.png,11.26,8.132507
706_TMA_IHC_TumorCenter_PDL1_1.png,4.909,6.543821
706_TMA_IHC_InvasionFront_CD3_0.png,3.9,7.6157823
706_TMA_IHC_InvasionFront_CD3_1.png,1.908,5.396191
